          MJD  MJDbin          uJy         duJy        stdev        x2  Nclip  Ngood  Nexcluded     Mask         m  dm
 58283.580629 58283.5     2.269288      5.55948     13.12504  0.625762      0      6          6 0x800000 20.706107 NaN
          NaN 58597.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58598.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58599.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58600.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58601.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58602.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58603.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58604.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58605.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58606.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58607.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58608.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58609.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58610.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58611.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58612.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58613.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58614.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58615.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58616.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58617.609097 58617.5    -5.524403     8.202015     19.72097  1.365195      0      4          4 0x800000 20.422395 NaN
          NaN 58618.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58619.592806 58619.5    13.714658     12.15827    61.634136  0.913631      0     10         10 0x800000 19.648469 NaN
          NaN 58620.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
  58621.59771 58621.5   -27.059223    37.959331    77.551918  0.681674      0      5          5 0x800000 18.758900 NaN
          NaN 58622.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58623.584603 58623.5     50.16411    28.501453   169.229135  2.853704      0     10         10 0x800000 18.568803 NaN
          NaN 58624.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58625.582414 58625.5     4.908093    27.790119    57.800663  0.758065      0      4          4 0x800000 19.035363 NaN
          NaN 58626.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58627.569865 58627.5    19.647503    15.816933    39.342589  0.734348      0      8          8 0x800000 19.333221 NaN
          NaN 58628.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58629.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58630.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58631.559959 58631.5    19.394286      9.37206    15.551183  0.295477      0      8          8 0x800000 19.708027 NaN
          NaN 58632.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58633.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58634.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58635.540465 58635.5    27.313323    10.428221    17.635192  0.688608      0      4          4 0x800000 19.480293 NaN
          NaN 58636.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58637.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58638.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58639.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58640.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58641.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58642.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58643.527739 58643.5   -27.369534    15.388669    12.013881  0.205121      1      3          4 0x800000 19.739194 NaN
          NaN 58644.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58645.521162 58645.5    13.205351     8.173553    18.300729  1.191508      0      4          4 0x800000 19.958398 NaN
          NaN 58646.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58647.494828 58647.5    17.298493    18.078608    28.964058  0.600659      0      4          4 0x800000 19.263714 NaN
          NaN 58648.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58649.508055 58649.5      -4.0598    24.327685    80.262071  1.197309      0      4          4 0x800000 19.241945 NaN
          NaN 58650.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58651.502557 58651.5    18.317341    52.907035   135.840593  1.567303      0      4          4 0x800000 18.279831 NaN
          NaN 58652.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58653.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58654.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58655.541753 58655.5       -516.0        698.0          NaN       NaN      0      1          1 0x800000 15.597558 NaN
          NaN 58656.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58657.548714 58657.5    20.007139     15.20673    20.824665  0.535099      0      4          4 0x800000 19.357288 NaN
          NaN 58658.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 58659.487527 58659.5    32.821306    14.330421    26.944387  0.916386      0      4          4 0x800000 19.200647 NaN
          NaN 58660.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 58661.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
